trial,model,choice_1,choice_2,choice_3,choice_4
trial_a,physics,3.792275342431904e-29,2.461362098193475e-34,2.774475099060657e-06,7.844800264794612e-06
trial_a,agent,3.792275342431904e-29,2.461362098193475e-34,2.774475099060657e-06,7.844800264794612e-06
trial_a,ramp,1.234668820003572e-05,4.05595805194349e-06,3.6079583774639293e-56,1.663455102151263e-44
trial_b,physics,1.1232922425767087e-63,5.3947412159993645e-64,9.816081572896501e-06,8.491484253310686e-06
trial_b,agent,1.1232922425767087e-63,5.3947412159993645e-64,9.816081572896501e-06,8.491484253310686e-06
trial_b,ramp,8.733012992342041e-06,9.781103085629166e-06,2.071151414217791e-60,5.656547593491303e-60
trial_c,physics,7.844800264794612e-06,2.774475099060654e-06,2.461362098193478e-34,3.792275342431926e-29
trial_c,agent,1.6634551021512335e-44,3.6079583774638497e-56,4.055958051943496e-06,1.234668820003572e-05
trial_c,ramp,1.6634551021512335e-44,3.6079583774638497e-56,4.055958051943496e-06,1.234668820003572e-05
trial_d,physics,8.49148425331069e-06,9.816081572896525e-06,5.394741215999418e-64,1.123292242576715e-63
trial_d,agent,5.656547593491302e-60,2.0711514142178767e-60,9.781103085629171e-06,8.733012992342029e-06
trial_d,ramp,5.656547593491302e-60,2.0711514142178767e-60,9.781103085629171e-06,8.733012992342029e-06
